Flight ID,Carrier,Origin,Destination,Local Departure Time,Normalized Departure Time [min],Local Arrival Time,Normalized Arrival Time [min],Flight Cancelled?,Number of Seats
7158834,NW,DTW,ORF,29-JUL-07 01.45.00.000000000 PM AMERICA/NEW_YORK,800,29-JUL-07 03.32.00.000000000 PM AMERICA/NEW_YORK,907,0,125
7166370,NW,DTW,BUF,29-JUL-07 10.15.00.000000000 AM AMERICA/NEW_YORK,590,29-JUL-07 11.19.00.000000000 AM AMERICA/NEW_YORK,654,0,125
7159556,NW,LAX,IND,29-JUL-07 09.30.00.000000000 AM AMERICA/LOS_ANGELES,725,29-JUL-07 04.34.00.000000000 PM AMERICA/NEW_YORK,969,0,124
7128544,MQ,ORD,CLT,29-JUL-07 09.00.00.000000000 AM AMERICA/CHICAGO,575,29-JUL-07 11.55.00.000000000 AM AMERICA/NEW_YORK,690,0,50
7097409,MQ,LAX,SAN,29-JUL-07 05.10.00.000000000 PM AMERICA/LOS_ANGELES,1185,29-JUL-07 06.15.00.000000000 PM AMERICA/LOS_ANGELES,1250,0,34
7150485,NW,JFK,MSP,29-JUL-07 05.31.00.000000000 PM AMERICA/NEW_YORK,1026,29-JUL-07 07.49.00.000000000 PM AMERICA/CHICAGO,1224,1,148
7157404,NW,MEM,BNA,29-JUL-07 09.30.00.000000000 AM AMERICA/CHICAGO,605,29-JUL-07 10.29.00.000000000 AM AMERICA/CHICAGO,664,0,100
7150056,NW,DTW,BOS,29-JUL-07 10.27.00.000000000 AM AMERICA/NEW_YORK,602,29-JUL-07 12.19.00.000000000 PM AMERICA/NEW_YORK,714,0,148
7152045,NW,BWI,DTW,29-JUL-07 06.01.00.000000000 AM AMERICA/NEW_YORK,336,29-JUL-07 07.35.00.000000000 AM AMERICA/NEW_YORK,430,0,148
7150754,NW,GRR,DTW,29-JUL-07 05.05.00.000000000 PM AMERICA/NEW_YORK,1000,29-JUL-07 06.00.00.000000000 PM AMERICA/NEW_YORK,1055,0,148
7154813,NW,MCO,MSP,29-JUL-07 01.15.00.000000000 PM AMERICA/NEW_YORK,770,29-JUL-07 03.39.00.000000000 PM AMERICA/CHICAGO,974,0,184
7163087,NW,MSP,OMA,29-JUL-07 06.47.00.000000000 PM AMERICA/CHICAGO,1162,29-JUL-07 07.47.00.000000000 PM AMERICA/CHICAGO,1222,0,148
7201925,AA,DFW,TUL,29-JUL-07 05.20.00.000000000 PM AMERICA/CHICAGO,1075,29-JUL-07 06.20.00.000000000 PM AMERICA/CHICAGO,1135,0,148
7208151,AA,STL,ORD,29-JUL-07 03.35.00.000000000 PM AMERICA/CHICAGO,970,29-JUL-07 04.50.00.000000000 PM AMERICA/CHICAGO,1045,0,148
7210291,AA,STL,LAX,29-JUL-07 09.50.00.000000000 AM AMERICA/CHICAGO,625,29-JUL-07 11.45.00.000000000 AM AMERICA/LOS_ANGELES,860,0,148
7212405,AA,DFW,PDX,29-JUL-07 04.05.00.000000000 PM AMERICA/CHICAGO,1000,29-JUL-07 05.55.00.000000000 PM AMERICA/LOS_ANGELES,1230,0,139
7088294,FL,ATL,MCI,29-JUL-07 05.26.00.000000000 PM AMERICA/NEW_YORK,1021,29-JUL-07 06.39.00.000000000 PM AMERICA/CHICAGO,1154,1,117
7088411,FL,ATL,TPA,29-JUL-07 08.00.00.000000000 AM AMERICA/NEW_YORK,455,29-JUL-07 09.20.00.000000000 AM AMERICA/NEW_YORK,535,0,137
7134076,MQ,TVC,ORD,29-JUL-07 08.45.00.000000000 AM AMERICA/NEW_YORK,500,29-JUL-07 08.50.00.000000000 AM AMERICA/CHICAGO,565,0,50
7141266,MQ,LGA,CMH,29-JUL-07 10.45.00.000000000 AM AMERICA/NEW_YORK,620,29-JUL-07 12.35.00.000000000 PM AMERICA/NEW_YORK,730,0,44
7141974,MQ,LGA,DTW,29-JUL-07 11.40.00.000000000 AM AMERICA/NEW_YORK,675,29-JUL-07 01.40.00.000000000 PM AMERICA/NEW_YORK,795,0,44
7191426,9E,GSP,MEM,29-JUL-07 05.25.00.000000000 PM AMERICA/NEW_YORK,1020,29-JUL-07 05.55.00.000000000 PM AMERICA/CHICAGO,1110,0,50
7194083,9E,DTW,TVC,29-JUL-07 01.36.00.000000000 PM AMERICA/NEW_YORK,791,29-JUL-07 02.44.00.000000000 PM AMERICA/NEW_YORK,859,0,50
7194114,9E,DTW,ATW,29-JUL-07 05.01.00.000000000 PM AMERICA/NEW_YORK,996,29-JUL-07 05.16.00.000000000 PM AMERICA/CHICAGO,1071,0,50
7254090,AQ,OGG,HNL,29-JUL-07 12.35.00.000000000 PM PACIFIC/HONOLULU,1090,29-JUL-07 01.09.00.000000000 PM PACIFIC/HONOLULU,1124,0,127
7249540,AA,ATL,LGA,29-JUL-07 09.55.00.000000000 AM AMERICA/NEW_YORK,570,29-JUL-07 12.15.00.000000000 PM AMERICA/NEW_YORK,710,0,140
7246186,AA,TUS,DFW,29-JUL-07 09.30.00.000000000 AM US/ARIZONA,725,29-JUL-07 01.40.00.000000000 PM AMERICA/CHICAGO,855,0,138
7248231,AA,ORD,DFW,29-JUL-07 06.00.00.000000000 AM AMERICA/CHICAGO,395,29-JUL-07 08.10.00.000000000 AM AMERICA/CHICAGO,525,0,148
7254424,AQ,LIH,HNL,29-JUL-07 06.05.00.000000000 PM PACIFIC/HONOLULU,1420,29-JUL-07 06.34.00.000000000 PM PACIFIC/HONOLULU,1449,0,127
7247020,AA,SJU,FLL,29-JUL-07 03.15.00.000000000 PM AMERICA/PUERTO_RICO,890,29-JUL-07 05.55.00.000000000 PM AMERICA/NEW_YORK,1050,0,188
7250520,AA,DFW,BNA,29-JUL-07 04.10.00.000000000 PM AMERICA/CHICAGO,1005,29-JUL-07 05.55.00.000000000 PM AMERICA/CHICAGO,1110,0,140
7131983,MQ,MIA,IAD,29-JUL-07 11.40.00.000000000 AM AMERICA/NEW_YORK,675,29-JUL-07 02.20.00.000000000 PM AMERICA/NEW_YORK,835,0,44
7186167,9E,MSP,CVG,29-JUL-07 03.25.00.000000000 PM AMERICA/CHICAGO,960,29-JUL-07 06.30.00.000000000 PM AMERICA/NEW_YORK,1085,0,50
7186950,9E,MSP,RHI,29-JUL-07 03.30.00.000000000 PM AMERICA/CHICAGO,965,29-JUL-07 04.26.00.000000000 PM AMERICA/CHICAGO,1021,0,50
7180797,9E,JAN,DTW,29-JUL-07 09.03.00.000000000 AM AMERICA/CHICAGO,578,29-JUL-07 12.20.00.000000000 PM AMERICA/NEW_YORK,715,0,50
7185793,9E,DCA,IND,29-JUL-07 02.35.00.000000000 PM AMERICA/NEW_YORK,850,29-JUL-07 04.20.00.000000000 PM AMERICA/NEW_YORK,955,1,50
7189288,9E,MEM,SDF,29-JUL-07 09.15.00.000000000 AM AMERICA/CHICAGO,590,29-JUL-07 11.35.00.000000000 AM AMERICA/NEW_YORK,670,0,50
7183726,9E,MSP,CLE,29-JUL-07 09.05.00.000000000 AM AMERICA/CHICAGO,580,29-JUL-07 11.55.00.000000000 AM AMERICA/NEW_YORK,690,0,50
7236524,AA,ORD,EWR,29-JUL-07 10.10.00.000000000 AM AMERICA/CHICAGO,645,29-JUL-07 01.15.00.000000000 PM AMERICA/NEW_YORK,770,0,138
7244620,AA,DFW,TUS,29-JUL-07 01.15.00.000000000 PM AMERICA/CHICAGO,830,29-JUL-07 01.20.00.000000000 PM US/ARIZONA,955,0,140
7244035,AA,ATL,DFW,29-JUL-07 07.01.00.000000000 PM AMERICA/NEW_YORK,1116,29-JUL-07 08.21.00.000000000 PM AMERICA/CHICAGO,1256,1,114
7241319,AA,BOS,MIA,29-JUL-07 12.00.00.000000000 PM AMERICA/NEW_YORK,695,29-JUL-07 03.15.00.000000000 PM AMERICA/NEW_YORK,890,0,188
7243360,AA,LAX,FLL,29-JUL-07 06.45.00.000000000 AM AMERICA/LOS_ANGELES,560,29-JUL-07 02.50.00.000000000 PM AMERICA/NEW_YORK,865,0,188
7241627,AA,MCO,DFW,29-JUL-07 06.00.00.000000000 AM AMERICA/NEW_YORK,335,29-JUL-07 07.35.00.000000000 AM AMERICA/CHICAGO,490,0,148
7296813,CO,LGA,CLE,29-JUL-07 06.00.00.000000000 PM AMERICA/NEW_YORK,1055,29-JUL-07 07.52.00.000000000 PM AMERICA/NEW_YORK,1167,0,155
7295552,CO,IAH,ATL,29-JUL-07 04.05.00.000000000 PM AMERICA/CHICAGO,1000,29-JUL-07 07.39.00.000000000 PM AMERICA/NEW_YORK,1154,0,104
7296348,CO,IAH,AUS,29-JUL-07 02.25.00.000000000 PM AMERICA/CHICAGO,900,29-JUL-07 03.26.00.000000000 PM AMERICA/CHICAGO,961,0,104
7296467,CO,EWR,RSW,29-JUL-07 11.15.00.000000000 AM AMERICA/NEW_YORK,650,29-JUL-07 02.15.00.000000000 PM AMERICA/NEW_YORK,830,0,124
7291857,CO,DFW,EWR,29-JUL-07 07.15.00.000000000 AM AMERICA/CHICAGO,470,29-JUL-07 11.44.00.000000000 AM AMERICA/NEW_YORK,679,0,104
7291867,CO,IAH,SLC,29-JUL-07 09.40.00.000000000 PM AMERICA/CHICAGO,1335,29-JUL-07 11.52.00.000000000 PM AMERICA/DENVER,1527,0,124
7184544,9E,GRR,LGA,29-JUL-07 08.00.00.000000000 AM AMERICA/NEW_YORK,455,29-JUL-07 09.58.00.000000000 AM AMERICA/NEW_YORK,573,0,50
7184574,9E,LGA,GRR,29-JUL-07 06.29.00.000000000 PM AMERICA/NEW_YORK,1084,29-JUL-07 08.53.00.000000000 PM AMERICA/NEW_YORK,1228,1,50
7181845,9E,DTW,OMA,29-JUL-07 07.40.00.000000000 PM AMERICA/NEW_YORK,1155,29-JUL-07 08.41.00.000000000 PM AMERICA/CHICAGO,1276,0,50
7225794,AA,LAX,ORD,29-JUL-07 11.20.00.000000000 PM AMERICA/LOS_ANGELES,1555,30-JUL-07 05.20.00.000000000 AM AMERICA/CHICAGO,1795,0,148
7285863,B6,MCO,BQN,29-JUL-07 12.25.00.000000000 AM AMERICA/NEW_YORK,0,29-JUL-07 03.03.00.000000000 AM AMERICA/PUERTO_RICO,158,0,150
7285892,B6,MSY,JFK,29-JUL-07 10.50.00.000000000 AM AMERICA/CHICAGO,685,29-JUL-07 02.40.00.000000000 PM AMERICA/NEW_YORK,855,0,150
7288155,CO,IAH,EWR,29-JUL-07 04.05.00.000000000 PM AMERICA/CHICAGO,1000,29-JUL-07 09.09.00.000000000 PM AMERICA/NEW_YORK,1244,0,175
7288280,CO,AUS,EWR,29-JUL-07 11.46.00.000000000 AM AMERICA/CHICAGO,741,29-JUL-07 04.42.00.000000000 PM AMERICA/NEW_YORK,977,0,124
7285603,B6,FLL,JFK,29-JUL-07 09.15.00.000000000 PM AMERICA/NEW_YORK,1250,30-JUL-07 12.03.00.000000000 AM AMERICA/NEW_YORK,1418,1,100
7287085,CO,IAH,SJC,29-JUL-07 09.10.00.000000000 AM AMERICA/CHICAGO,585,29-JUL-07 11.05.00.000000000 AM AMERICA/LOS_ANGELES,820,0,157
7301556,CO,IAH,SAN,29-JUL-07 10.20.00.000000000 AM AMERICA/CHICAGO,655,29-JUL-07 11.38.00.000000000 AM AMERICA/LOS_ANGELES,853,0,157
7223370,AA,SJC,AUS,29-JUL-07 12.15.00.000000000 PM AMERICA/LOS_ANGELES,890,29-JUL-07 05.45.00.000000000 PM AMERICA/CHICAGO,1100,0,140
7224878,AA,MSP,DFW,29-JUL-07 02.30.00.000000000 PM AMERICA/CHICAGO,905,29-JUL-07 05.00.00.000000000 PM AMERICA/CHICAGO,1055,0,140
7225578,AA,DFW,PSP,29-JUL-07 09.40.00.000000000 AM AMERICA/CHICAGO,615,29-JUL-07 10.30.00.000000000 AM AMERICA/LOS_ANGELES,785,0,140
7231170,AA,OAK,DFW,29-JUL-07 02.55.00.000000000 PM AMERICA/LOS_ANGELES,1050,29-JUL-07 08.25.00.000000000 PM AMERICA/CHICAGO,1260,1,138
7231872,AA,DFW,SJC,29-JUL-07 05.55.00.000000000 PM AMERICA/CHICAGO,1110,29-JUL-07 07.25.00.000000000 PM AMERICA/LOS_ANGELES,1320,0,140
7269230,AS,LAX,SEA,29-JUL-07 04.32.00.000000000 PM AMERICA/LOS_ANGELES,1147,29-JUL-07 07.09.00.000000000 PM AMERICA/LOS_ANGELES,1304,0,144
7269253,AS,ANC,SEA,29-JUL-07 09.02.00.000000000 PM AMERICA/ANCHORAGE,1477,30-JUL-07 01.20.00.000000000 AM AMERICA/LOS_ANGELES,1675,0,120
7269268,AS,SFO,ANC,29-JUL-07 08.07.00.000000000 PM AMERICA/LOS_ANGELES,1362,30-JUL-07 12.03.00.000000000 AM AMERICA/ANCHORAGE,1658,0,120
7269288,AS,SEA,ONT,29-JUL-07 03.40.00.000000000 PM AMERICA/LOS_ANGELES,1095,29-JUL-07 06.18.00.000000000 PM AMERICA/LOS_ANGELES,1253,0,144
7269346,AS,JNU,GST,29-JUL-07 04.13.00.000000000 PM AMERICA/ANCHORAGE,1188,29-JUL-07 04.47.00.000000000 PM AMERICA/ANCHORAGE,1222,0,120
7269467,AS,SEA,ANC,29-JUL-07 12.15.00.000000000 PM AMERICA/LOS_ANGELES,890,29-JUL-07 02.48.00.000000000 PM AMERICA/ANCHORAGE,1103,0,160
7269550,AS,SEA,ANC,29-JUL-07 02.27.00.000000000 PM AMERICA/LOS_ANGELES,1022,29-JUL-07 05.05.00.000000000 PM AMERICA/ANCHORAGE,1240,0,144
7314571,CO,CLE,IAH,29-JUL-07 08.35.00.000000000 AM AMERICA/NEW_YORK,490,29-JUL-07 10.32.00.000000000 AM AMERICA/CHICAGO,667,0,210
7310604,CO,CLE,IAH,29-JUL-07 05.45.00.000000000 PM AMERICA/NEW_YORK,1040,29-JUL-07 07.45.00.000000000 PM AMERICA/CHICAGO,1220,0,165
7312820,CO,IAH,EWR,29-JUL-07 08.50.00.000000000 AM AMERICA/CHICAGO,565,29-JUL-07 01.34.00.000000000 PM AMERICA/NEW_YORK,789,0,104
6778764,WN,ELP,PHX,29-JUL-07 01.10.00.000000000 PM AMERICA/DENVER,885,29-JUL-07 01.20.00.000000000 PM US/ARIZONA,955,0,137
6778202,WN,BNA,DTW,29-JUL-07 08.05.00.000000000 AM AMERICA/CHICAGO,520,29-JUL-07 10.35.00.000000000 AM AMERICA/NEW_YORK,610,0,137
6779931,WN,OAK,LAX,29-JUL-07 10.00.00.000000000 AM AMERICA/LOS_ANGELES,755,29-JUL-07 11.20.00.000000000 AM AMERICA/LOS_ANGELES,835,0,137
6780598,WN,SAN,OAK,29-JUL-07 03.35.00.000000000 PM AMERICA/LOS_ANGELES,1090,29-JUL-07 05.00.00.000000000 PM AMERICA/LOS_ANGELES,1175,0,137
6780616,WN,SAN,RNO,29-JUL-07 09.45.00.000000000 AM AMERICA/LOS_ANGELES,740,29-JUL-07 11.20.00.000000000 AM AMERICA/LOS_ANGELES,835,0,137
6779318,WN,LAX,LAS,29-JUL-07 03.35.00.000000000 PM AMERICA/LOS_ANGELES,1090,29-JUL-07 04.40.00.000000000 PM AMERICA/LOS_ANGELES,1155,0,137
6780036,WN,OMA,LAS,29-JUL-07 07.00.00.000000000 AM AMERICA/CHICAGO,455,29-JUL-07 07.50.00.000000000 AM AMERICA/LOS_ANGELES,625,0,137
6780705,WN,SDF,TPA,29-JUL-07 12.15.00.000000000 PM AMERICA/NEW_YORK,710,29-JUL-07 02.20.00.000000000 PM AMERICA/NEW_YORK,835,0,137
6779392,WN,LAX,SMF,29-JUL-07 02.35.00.000000000 PM AMERICA/LOS_ANGELES,1030,29-JUL-07 03.50.00.000000000 PM AMERICA/LOS_ANGELES,1105,0,137
6779393,WN,LAX,SMF,29-JUL-07 11.45.00.000000000 AM AMERICA/LOS_ANGELES,860,29-JUL-07 01.00.00.000000000 PM AMERICA/LOS_ANGELES,935,0,137
6780052,WN,ONT,LAS,29-JUL-07 08.20.00.000000000 AM AMERICA/LOS_ANGELES,655,29-JUL-07 09.15.00.000000000 AM AMERICA/LOS_ANGELES,710,0,137
6780720,WN,SEA,MDW,29-JUL-07 07.10.00.000000000 PM AMERICA/LOS_ANGELES,1305,30-JUL-07 01.05.00.000000000 AM AMERICA/CHICAGO,1540,0,137
6779442,WN,MCI,BNA,29-JUL-07 05.55.00.000000000 PM AMERICA/CHICAGO,1110,29-JUL-07 07.20.00.000000000 PM AMERICA/CHICAGO,1195,0,137
6778806,WN,FLL,TPA,29-JUL-07 11.55.00.000000000 AM AMERICA/NEW_YORK,690,29-JUL-07 12.55.00.000000000 PM AMERICA/NEW_YORK,750,0,137
6778807,WN,FLL,TPA,29-JUL-07 02.00.00.000000000 PM AMERICA/NEW_YORK,815,29-JUL-07 03.00.00.000000000 PM AMERICA/NEW_YORK,875,0,137
6778835,WN,HOU,AUS,29-JUL-07 01.40.00.000000000 PM AMERICA/CHICAGO,855,29-JUL-07 02.20.00.000000000 PM AMERICA/CHICAGO,895,0,122
6779465,WN,MCI,LAS,29-JUL-07 09.15.00.000000000 PM AMERICA/CHICAGO,1310,29-JUL-07 10.15.00.000000000 PM AMERICA/LOS_ANGELES,1490,0,137
6780815,WN,SJC,SNA,29-JUL-07 06.00.00.000000000 PM AMERICA/LOS_ANGELES,1235,29-JUL-07 07.15.00.000000000 PM AMERICA/LOS_ANGELES,1310,0,137
6778896,WN,HOU,JAN,29-JUL-07 09.45.00.000000000 PM AMERICA/CHICAGO,1340,29-JUL-07 10.55.00.000000000 PM AMERICA/CHICAGO,1410,0,137
6780238,WN,PHX,AUS,29-JUL-07 07.45.00.000000000 AM US/ARIZONA,620,29-JUL-07 12.00.00.000000000 PM AMERICA/CHICAGO,755,0,137
6778939,WN,HOU,PHX,29-JUL-07 07.15.00.000000000 PM AMERICA/CHICAGO,1190,29-JUL-07 07.55.00.000000000 PM US/ARIZONA,1350,0,137
6778958,WN,HOU,TUL,29-JUL-07 11.15.00.000000000 AM AMERICA/CHICAGO,710,29-JUL-07 12.35.00.000000000 PM AMERICA/CHICAGO,790,0,122
6778970,WN,IAD,LAS,29-JUL-07 12.50.00.000000000 PM AMERICA/NEW_YORK,745,29-JUL-07 02.50.00.000000000 PM AMERICA/LOS_ANGELES,1045,0,137
6779663,WN,MDW,DEN,29-JUL-07 08.05.00.000000000 PM AMERICA/CHICAGO,1240,29-JUL-07 09.30.00.000000000 PM AMERICA/DENVER,1385,0,137
6778385,WN,BWI,CLE,29-JUL-07 01.50.00.000000000 PM AMERICA/NEW_YORK,805,29-JUL-07 03.00.00.000000000 PM AMERICA/NEW_YORK,875,0,137
6779014,WN,ISP,MCO,29-JUL-07 08.55.00.000000000 PM AMERICA/NEW_YORK,1230,29-JUL-07 11.30.00.000000000 PM AMERICA/NEW_YORK,1385,0,137
6779043,WN,JAX,BWI,29-JUL-07 01.10.00.000000000 PM AMERICA/NEW_YORK,765,29-JUL-07 02.55.00.000000000 PM AMERICA/NEW_YORK,870,0,137
6779693,WN,MDW,ISP,29-JUL-07 06.40.00.000000000 PM AMERICA/CHICAGO,1155,29-JUL-07 09.50.00.000000000 PM AMERICA/NEW_YORK,1285,0,137
6779699,WN,MDW,JAN,29-JUL-07 08.15.00.000000000 AM AMERICA/CHICAGO,530,29-JUL-07 10.05.00.000000000 AM AMERICA/CHICAGO,640,0,137
6780334,WN,PHX,OKC,29-JUL-07 11.05.00.000000000 AM US/ARIZONA,820,29-JUL-07 03.20.00.000000000 PM AMERICA/CHICAGO,955,0,122
6780363,WN,PHX,SAN,29-JUL-07 05.25.00.000000000 PM US/ARIZONA,1200,29-JUL-07 06.25.00.000000000 PM AMERICA/LOS_ANGELES,1260,0,137
6778458,WN,BWI,MHT,29-JUL-07 12.00.00.000000000 PM AMERICA/NEW_YORK,695,29-JUL-07 01.15.00.000000000 PM AMERICA/NEW_YORK,770,0,137
6779734,WN,MDW,MCO,29-JUL-07 10.25.00.000000000 AM AMERICA/CHICAGO,660,29-JUL-07 01.55.00.000000000 PM AMERICA/NEW_YORK,810,0,137
6779737,WN,MDW,MCO,29-JUL-07 07.40.00.000000000 AM AMERICA/CHICAGO,495,29-JUL-07 11.10.00.000000000 AM AMERICA/NEW_YORK,645,0,137
6779091,WN,LAS,BUR,29-JUL-07 08.45.00.000000000 AM AMERICA/LOS_ANGELES,680,29-JUL-07 09.45.00.000000000 AM AMERICA/LOS_ANGELES,740,0,137
6779109,WN,LAS,GEG,29-JUL-07 03.55.00.000000000 PM AMERICA/LOS_ANGELES,1110,29-JUL-07 06.15.00.000000000 PM AMERICA/LOS_ANGELES,1250,0,137
6778516,WN,CLE,BNA,29-JUL-07 02.30.00.000000000 PM AMERICA/NEW_YORK,845,29-JUL-07 02.55.00.000000000 PM AMERICA/CHICAGO,930,0,137
6779801,WN,MDW,SEA,29-JUL-07 10.30.00.000000000 AM AMERICA/CHICAGO,665,29-JUL-07 12.50.00.000000000 PM AMERICA/LOS_ANGELES,925,0,137
6779844,WN,MHT,MDW,29-JUL-07 09.05.00.000000000 AM AMERICA/NEW_YORK,520,29-JUL-07 10.25.00.000000000 AM AMERICA/CHICAGO,660,0,137
6779853,WN,MHT,PHL,29-JUL-07 05.15.00.000000000 PM AMERICA/NEW_YORK,1010,29-JUL-07 06.40.00.000000000 PM AMERICA/NEW_YORK,1095,0,137
6780540,WN,RNO,SLC,29-JUL-07 02.00.00.000000000 PM AMERICA/LOS_ANGELES,995,29-JUL-07 04.15.00.000000000 PM AMERICA/DENVER,1070,0,137
6778620,WN,DAL,HOU,29-JUL-07 08.30.00.000000000 PM AMERICA/CHICAGO,1265,29-JUL-07 09.25.00.000000000 PM AMERICA/CHICAGO,1320,0,122
6778623,WN,DAL,LBB,29-JUL-07 08.20.00.000000000 PM AMERICA/CHICAGO,1255,29-JUL-07 09.20.00.000000000 PM AMERICA/CHICAGO,1315,0,122
6779245,WN,LAS,SDF,29-JUL-07 06.00.00.000000000 PM AMERICA/LOS_ANGELES,1235,30-JUL-07 12.45.00.000000000 AM AMERICA/NEW_YORK,1460,0,137
6779882,WN,OAK,ABQ,29-JUL-07 11.20.00.000000000 AM AMERICA/LOS_ANGELES,835,29-JUL-07 02.35.00.000000000 PM AMERICA/DENVER,970,0,137
6779887,WN,OAK,BOI,29-JUL-07 07.05.00.000000000 PM AMERICA/LOS_ANGELES,1300,29-JUL-07 09.30.00.000000000 PM AMERICA/DENVER,1385,0,137
6779898,WN,OAK,BUR,29-JUL-07 10.15.00.000000000 AM AMERICA/LOS_ANGELES,770,29-JUL-07 11.20.00.000000000 AM AMERICA/LOS_ANGELES,835,0,137
6780579,WN,SAN,MDW,29-JUL-07 06.55.00.000000000 PM AMERICA/LOS_ANGELES,1290,30-JUL-07 12.50.00.000000000 AM AMERICA/CHICAGO,1525,0,137
6778226,WN,BNA,MCO,29-JUL-07 02.55.00.000000000 PM AMERICA/CHICAGO,930,29-JUL-07 05.45.00.000000000 PM AMERICA/NEW_YORK,1040,0,137
6778235,WN,BNA,MDW,29-JUL-07 10.00.00.000000000 AM AMERICA/CHICAGO,635,29-JUL-07 11.20.00.000000000 AM AMERICA/CHICAGO,715,0,137
6780930,WN,SMF,SEA,29-JUL-07 12.05.00.000000000 PM AMERICA/LOS_ANGELES,880,29-JUL-07 01.50.00.000000000 PM AMERICA/LOS_ANGELES,985,0,137
6780996,WN,STL,HOU,29-JUL-07 04.50.00.000000000 PM AMERICA/CHICAGO,1045,29-JUL-07 06.55.00.000000000 PM AMERICA/CHICAGO,1170,0,137
6781029,WN,STL,SDF,29-JUL-07 07.40.00.000000000 AM AMERICA/CHICAGO,495,29-JUL-07 09.35.00.000000000 AM AMERICA/NEW_YORK,550,0,137
6781083,WN,TPA,MCI,29-JUL-07 08.00.00.000000000 AM AMERICA/NEW_YORK,455,29-JUL-07 09.45.00.000000000 AM AMERICA/CHICAGO,620,0,137
6781098,WN,TPA,ORF,29-JUL-07 08.45.00.000000000 PM AMERICA/NEW_YORK,1220,29-JUL-07 10.55.00.000000000 PM AMERICA/NEW_YORK,1350,0,137
6823291,XE,PVD,EWR,29-JUL-07 06.00.00.000000000 PM AMERICA/NEW_YORK,1055,29-JUL-07 07.29.00.000000000 PM AMERICA/NEW_YORK,1144,1,55
6823307,XE,LIT,IAH,29-JUL-07 09.05.00.000000000 AM AMERICA/CHICAGO,580,29-JUL-07 10.34.00.000000000 AM AMERICA/CHICAGO,669,0,50
6823335,XE,LRD,IAH,29-JUL-07 10.30.00.000000000 AM AMERICA/CHICAGO,665,29-JUL-07 11.48.00.000000000 AM AMERICA/CHICAGO,743,0,50
6823351,XE,DAY,EWR,29-JUL-07 10.00.00.000000000 AM AMERICA/NEW_YORK,575,29-JUL-07 11.50.00.000000000 AM AMERICA/NEW_YORK,685,0,37
6823448,XE,IAH,DAL,29-JUL-07 05.25.00.000000000 PM AMERICA/CHICAGO,1080,29-JUL-07 06.29.00.000000000 PM AMERICA/CHICAGO,1144,0,50
6824174,XE,DEN,LAX,29-JUL-07 02.15.00.000000000 PM AMERICA/DENVER,950,29-JUL-07 03.45.00.000000000 PM AMERICA/LOS_ANGELES,1100,0,50
6823540,XE,CLE,ATL,29-JUL-07 08.40.00.000000000 AM AMERICA/NEW_YORK,495,29-JUL-07 10.29.00.000000000 AM AMERICA/NEW_YORK,604,0,50
6823544,XE,XNA,IAH,29-JUL-07 11.58.00.000000000 AM AMERICA/CHICAGO,753,29-JUL-07 01.40.00.000000000 PM AMERICA/CHICAGO,855,0,37
6823674,XE,CLE,GRR,29-JUL-07 12.20.00.000000000 PM AMERICA/NEW_YORK,715,29-JUL-07 01.14.00.000000000 PM AMERICA/NEW_YORK,769,0,37
6823702,XE,EWR,MHT,29-JUL-07 12.20.00.000000000 PM AMERICA/NEW_YORK,715,29-JUL-07 01.29.00.000000000 PM AMERICA/NEW_YORK,784,0,50
6823757,XE,EWR,RIC,29-JUL-07 04.25.00.000000000 PM AMERICA/NEW_YORK,960,29-JUL-07 05.57.00.000000000 PM AMERICA/NEW_YORK,1052,1,50
6823093,XE,SAT,ABQ,29-JUL-07 06.00.00.000000000 PM AMERICA/CHICAGO,1115,29-JUL-07 06.52.00.000000000 PM AMERICA/DENVER,1227,0,50
6823150,XE,SDF,MCI,29-JUL-07 09.35.00.000000000 AM AMERICA/NEW_YORK,550,29-JUL-07 10.18.00.000000000 AM AMERICA/CHICAGO,653,0,50
6823210,XE,PIT,EWR,29-JUL-07 02.15.00.000000000 PM AMERICA/NEW_YORK,830,29-JUL-07 03.59.00.000000000 PM AMERICA/NEW_YORK,934,0,50
6823216,XE,IAH,LRD,29-JUL-07 05.40.00.000000000 PM AMERICA/CHICAGO,1095,29-JUL-07 06.55.00.000000000 PM AMERICA/CHICAGO,1170,0,37
6824001,XE,TYS,CLE,29-JUL-07 04.50.00.000000000 PM AMERICA/NEW_YORK,985,29-JUL-07 06.15.00.000000000 PM AMERICA/NEW_YORK,1070,0,50
7269514,AS,OTZ,OME,29-JUL-07 08.08.00.000000000 PM AMERICA/ANCHORAGE,1423,29-JUL-07 08.54.00.000000000 PM AMERICA/ANCHORAGE,1469,0,144
7269523,AS,LAX,ANC,29-JUL-07 08.10.00.000000000 AM AMERICA/LOS_ANGELES,645,29-JUL-07 12.31.00.000000000 PM AMERICA/ANCHORAGE,966,0,160
7304574,CO,PHL,IAH,29-JUL-07 05.38.00.000000000 AM AMERICA/NEW_YORK,313,29-JUL-07 07.55.00.000000000 AM AMERICA/CHICAGO,510,0,165
7174495,NW,DTW,LAN,29-JUL-07 10.25.00.000000000 AM AMERICA/NEW_YORK,600,29-JUL-07 11.09.00.000000000 AM AMERICA/NEW_YORK,644,0,125
