,,,out,,,,,,
7088320,FL,ATL,MEM,29-JUL-07 07.11.00.000000000 PM AMERICA/NEW_YORK,1126,29-JUL-07 07.31.00.000000000 PM AMERICA/CHICAGO,1206,1,117
7050711,EV,SHV,ATL,29-JUL-07 06.00.00.000000000 AM AMERICA/CHICAGO,395,29-JUL-07 08.52.00.000000000 AM AMERICA/NEW_YORK,507,0,50
7050137,EV,ATL,MYR,29-JUL-07 12.19.00.000000000 PM AMERICA/NEW_YORK,714,29-JUL-07 02.00.00.000000000 PM AMERICA/NEW_YORK,815,0,66
7055365,EV,TLH,ATL,29-JUL-07 01.53.00.000000000 PM AMERICA/NEW_YORK,808,29-JUL-07 03.15.00.000000000 PM AMERICA/NEW_YORK,890,0,66
7240890,AA,DFW,ATL,29-JUL-07 11.05.00.000000000 AM AMERICA/CHICAGO,700,29-JUL-07 02.15.00.000000000 PM AMERICA/NEW_YORK,830,0,140
7174125,NW,MSP,ATL,29-JUL-07 06.50.00.000000000 PM AMERICA/CHICAGO,1165,29-JUL-07 10.20.00.000000000 PM AMERICA/NEW_YORK,1315,0,148
7088382,FL,ATL,ROC,29-JUL-07 02.44.00.000000000 PM AMERICA/NEW_YORK,859,29-JUL-07 04.47.00.000000000 PM AMERICA/NEW_YORK,982,0,117
7088390,FL,ATL,SAN,29-JUL-07 09.35.00.000000000 PM AMERICA/NEW_YORK,1270,29-JUL-07 10.55.00.000000000 PM AMERICA/LOS_ANGELES,1530,1,137
7050836,EV,HPN,ATL,29-JUL-07 02.55.00.000000000 PM AMERICA/NEW_YORK,870,29-JUL-07 05.30.00.000000000 PM AMERICA/NEW_YORK,1025,0,50
7170488,NW,ATL,MSP,29-JUL-07 11.35.00.000000000 AM AMERICA/NEW_YORK,670,29-JUL-07 01.11.00.000000000 PM AMERICA/CHICAGO,826,0,100
7226990,AA,ORD,ATL,29-JUL-07 11.45.00.000000000 AM AMERICA/CHICAGO,740,29-JUL-07 02.45.00.000000000 PM AMERICA/NEW_YORK,860,0,140
6922321,OO,COS,ATL,29-JUL-07 06.45.00.000000000 AM AMERICA/DENVER,500,29-JUL-07 11.37.00.000000000 AM AMERICA/NEW_YORK,672,0,90
6922310,OO,ATL,HOU,29-JUL-07 11.06.00.000000000 AM AMERICA/NEW_YORK,641,29-JUL-07 12.15.00.000000000 PM AMERICA/CHICAGO,770,0,75
6922323,OO,HOU,ATL,29-JUL-07 12.45.00.000000000 PM AMERICA/CHICAGO,800,29-JUL-07 03.52.00.000000000 PM AMERICA/NEW_YORK,927,0,75
6922289,OO,HOU,ATL,29-JUL-07 06.04.00.000000000 PM AMERICA/CHICAGO,1119,29-JUL-07 09.11.00.000000000 PM AMERICA/NEW_YORK,1246,0,90
7041603,EV,MHT,ATL,29-JUL-07 06.00.00.000000000 AM AMERICA/NEW_YORK,335,29-JUL-07 08.52.00.000000000 AM AMERICA/NEW_YORK,507,0,70
7044478,EV,EYW,ATL,29-JUL-07 12.10.00.000000000 PM AMERICA/NEW_YORK,705,29-JUL-07 02.05.00.000000000 PM AMERICA/NEW_YORK,820,0,70
7037395,EV,GPT,ATL,29-JUL-07 07.30.00.000000000 AM AMERICA/CHICAGO,485,29-JUL-07 09.52.00.000000000 AM AMERICA/NEW_YORK,567,0,40
7045974,EV,ATL,IND,29-JUL-07 07.05.00.000000000 AM AMERICA/NEW_YORK,400,29-JUL-07 08.34.00.000000000 AM AMERICA/NEW_YORK,489,0,50
7046860,EV,TYS,ATL,29-JUL-07 11.20.00.000000000 AM AMERICA/NEW_YORK,655,29-JUL-07 12.17.00.000000000 PM AMERICA/NEW_YORK,712,0,50
7037740,EV,ATL,MGM,29-JUL-07 06.51.00.000000000 PM AMERICA/NEW_YORK,1106,29-JUL-07 06.58.00.000000000 PM AMERICA/CHICAGO,1173,0,66
7028448,DL,BWI,ATL,29-JUL-07 06.45.00.000000000 PM AMERICA/NEW_YORK,1100,29-JUL-07 08.40.00.000000000 PM AMERICA/NEW_YORK,1215,0,142
7028506,DL,ORD,ATL,29-JUL-07 05.30.00.000000000 PM AMERICA/CHICAGO,1085,29-JUL-07 08.34.00.000000000 PM AMERICA/NEW_YORK,1209,0,142
7028543,DL,ATL,SDF,29-JUL-07 09.45.00.000000000 PM AMERICA/NEW_YORK,1280,29-JUL-07 11.03.00.000000000 PM AMERICA/NEW_YORK,1358,1,142
7057650,EV,CAE,ATL,29-JUL-07 03.10.00.000000000 PM AMERICA/NEW_YORK,885,29-JUL-07 04.23.00.000000000 PM AMERICA/NEW_YORK,958,0,70
7053527,EV,CRW,ATL,29-JUL-07 11.30.00.000000000 AM AMERICA/NEW_YORK,665,29-JUL-07 12.54.00.000000000 PM AMERICA/NEW_YORK,749,0,50
7053558,EV,ICT,ATL,29-JUL-07 06.00.00.000000000 AM AMERICA/CHICAGO,395,29-JUL-07 09.10.00.000000000 AM AMERICA/NEW_YORK,525,0,50
7044987,EV,FAY,ATL,29-JUL-07 04.41.00.000000000 PM AMERICA/NEW_YORK,976,29-JUL-07 06.10.00.000000000 PM AMERICA/NEW_YORK,1065,0,50
7041634,EV,ATL,MFE,29-JUL-07 11.00.00.000000000 AM AMERICA/NEW_YORK,635,29-JUL-07 12.39.00.000000000 PM AMERICA/CHICAGO,794,0,50
7088520,FL,CLT,ATL,29-JUL-07 07.26.00.000000000 PM AMERICA/NEW_YORK,1141,29-JUL-07 08.40.00.000000000 PM AMERICA/NEW_YORK,1215,0,117
7088548,FL,DFW,ATL,29-JUL-07 07.00.00.000000000 AM AMERICA/CHICAGO,455,29-JUL-07 10.02.00.000000000 AM AMERICA/NEW_YORK,577,0,137
7088576,FL,FLL,ATL,29-JUL-07 03.13.00.000000000 PM AMERICA/NEW_YORK,888,29-JUL-07 05.04.00.000000000 PM AMERICA/NEW_YORK,999,0,117
7088193,FL,ATL,DAB,29-JUL-07 12.19.00.000000000 PM AMERICA/NEW_YORK,714,29-JUL-07 01.38.00.000000000 PM AMERICA/NEW_YORK,793,0,117
7088225,FL,ATL,EWR,29-JUL-07 11.05.00.000000000 PM AMERICA/NEW_YORK,1360,30-JUL-07 01.14.00.000000000 AM AMERICA/NEW_YORK,1489,0,117
7088253,FL,ATL,IAD,29-JUL-07 06.10.00.000000000 PM AMERICA/NEW_YORK,1065,29-JUL-07 07.57.00.000000000 PM AMERICA/NEW_YORK,1172,1,117
7287401,CO,ATL,EWR,29-JUL-07 11.20.00.000000000 AM AMERICA/NEW_YORK,655,29-JUL-07 01.50.00.000000000 PM AMERICA/NEW_YORK,805,0,124
7029287,DL,SAT,ATL,29-JUL-07 10.45.00.000000000 AM AMERICA/CHICAGO,680,29-JUL-07 02.08.00.000000000 PM AMERICA/NEW_YORK,823,0,142
7029290,DL,PHX,ATL,29-JUL-07 11.15.00.000000000 PM US/ARIZONA,1550,30-JUL-07 05.51.00.000000000 AM AMERICA/NEW_YORK,1766,0,183
7028775,DL,MCI,ATL,29-JUL-07 07.20.00.000000000 AM AMERICA/CHICAGO,475,29-JUL-07 10.18.00.000000000 AM AMERICA/NEW_YORK,593,0,142
7028862,DL,PIT,ATL,29-JUL-07 12.10.00.000000000 PM AMERICA/NEW_YORK,705,29-JUL-07 01.51.00.000000000 PM AMERICA/NEW_YORK,806,0,142
7028192,DL,ATL,AUS,29-JUL-07 10.30.00.000000000 PM AMERICA/NEW_YORK,1325,29-JUL-07 11.47.00.000000000 PM AMERICA/CHICAGO,1462,0,142
7028297,DL,CHS,ATL,29-JUL-07 08.30.00.000000000 AM AMERICA/NEW_YORK,485,29-JUL-07 09.40.00.000000000 AM AMERICA/NEW_YORK,555,0,180
7028323,DL,ATL,ABQ,29-JUL-07 04.25.00.000000000 PM AMERICA/NEW_YORK,960,29-JUL-07 05.35.00.000000000 PM AMERICA/DENVER,1150,0,186
7046459,EV,OKC,ATL,29-JUL-07 01.20.00.000000000 PM AMERICA/CHICAGO,835,29-JUL-07 04.29.00.000000000 PM AMERICA/NEW_YORK,964,0,90
7044424,EV,OMA,ATL,29-JUL-07 01.10.00.000000000 PM AMERICA/CHICAGO,825,29-JUL-07 04.30.00.000000000 PM AMERICA/NEW_YORK,965,0,50
7042357,EV,ATL,CLE,29-JUL-07 05.28.00.000000000 PM AMERICA/NEW_YORK,1023,29-JUL-07 07.21.00.000000000 PM AMERICA/NEW_YORK,1136,0,50
7045223,EV,ATL,GRK,29-JUL-07 02.42.00.000000000 PM AMERICA/NEW_YORK,857,29-JUL-07 04.08.00.000000000 PM AMERICA/CHICAGO,1003,0,50
7036308,EV,DTW,ATL,29-JUL-07 07.50.00.000000000 PM AMERICA/NEW_YORK,1165,29-JUL-07 09.52.00.000000000 PM AMERICA/NEW_YORK,1287,0,55
7088502,FL,CAK,ATL,29-JUL-07 10.51.00.000000000 AM AMERICA/NEW_YORK,626,29-JUL-07 12.31.00.000000000 PM AMERICA/NEW_YORK,726,0,117
7088574,FL,FLL,ATL,29-JUL-07 09.00.00.000000000 AM AMERICA/NEW_YORK,515,29-JUL-07 10.51.00.000000000 AM AMERICA/NEW_YORK,626,0,137
7088778,FL,MLI,ATL,29-JUL-07 12.12.00.000000000 PM AMERICA/CHICAGO,767,29-JUL-07 03.04.00.000000000 PM AMERICA/NEW_YORK,879,0,117
7088801,FL,PHF,ATL,29-JUL-07 05.45.00.000000000 AM AMERICA/NEW_YORK,320,29-JUL-07 07.30.00.000000000 AM AMERICA/NEW_YORK,425,0,137
7088833,FL,PIT,ATL,29-JUL-07 06.40.00.000000000 AM AMERICA/NEW_YORK,375,29-JUL-07 08.24.00.000000000 AM AMERICA/NEW_YORK,479,0,117
7088254,FL,ATL,IAD,29-JUL-07 09.25.00.000000000 PM AMERICA/NEW_YORK,1260,29-JUL-07 11.07.00.000000000 PM AMERICA/NEW_YORK,1362,0,117
7088265,FL,ATL,JAX,29-JUL-07 02.00.00.000000000 PM AMERICA/NEW_YORK,815,29-JUL-07 03.03.00.000000000 PM AMERICA/NEW_YORK,878,0,117
7301691,CO,IAH,ATL,29-JUL-07 10.40.00.000000000 AM AMERICA/CHICAGO,675,29-JUL-07 01.58.00.000000000 PM AMERICA/NEW_YORK,813,0,104
7028412,DL,BOS,ATL,29-JUL-07 06.00.00.000000000 AM AMERICA/NEW_YORK,335,29-JUL-07 08.46.00.000000000 AM AMERICA/NEW_YORK,501,0,142
7029192,DL,CMH,ATL,29-JUL-07 04.57.00.000000000 PM AMERICA/NEW_YORK,992,29-JUL-07 06.31.00.000000000 PM AMERICA/NEW_YORK,1086,0,142
7028651,DL,ATL,CMH,29-JUL-07 02.41.00.000000000 PM AMERICA/NEW_YORK,856,29-JUL-07 04.12.00.000000000 PM AMERICA/NEW_YORK,947,0,142
7028652,DL,SLC,ATL,29-JUL-07 10.15.00.000000000 AM AMERICA/DENVER,710,29-JUL-07 04.14.00.000000000 PM AMERICA/NEW_YORK,949,0,287
7028677,DL,SJU,ATL,29-JUL-07 04.52.00.000000000 PM AMERICA/PUERTO_RICO,987,29-JUL-07 08.40.00.000000000 PM AMERICA/NEW_YORK,1215,0,183
7028744,DL,ATL,BDL,29-JUL-07 09.29.00.000000000 AM AMERICA/NEW_YORK,544,29-JUL-07 11.54.00.000000000 AM AMERICA/NEW_YORK,689,0,142
7028770,DL,EWR,ATL,29-JUL-07 06.07.00.000000000 PM AMERICA/NEW_YORK,1062,29-JUL-07 08.40.00.000000000 PM AMERICA/NEW_YORK,1215,1,142
7028881,DL,ATL,FLL,29-JUL-07 05.15.00.000000000 PM AMERICA/NEW_YORK,1010,29-JUL-07 07.09.00.000000000 PM AMERICA/NEW_YORK,1124,0,178
7028905,DL,ATL,RDU,29-JUL-07 04.20.00.000000000 PM AMERICA/NEW_YORK,955,29-JUL-07 05.47.00.000000000 PM AMERICA/NEW_YORK,1042,0,142
7028913,DL,PBI,ATL,29-JUL-07 12.42.00.000000000 PM AMERICA/NEW_YORK,737,29-JUL-07 02.29.00.000000000 PM AMERICA/NEW_YORK,844,0,142
7028281,DL,LGA,ATL,29-JUL-07 05.00.00.000000000 PM AMERICA/NEW_YORK,995,29-JUL-07 07.38.00.000000000 PM AMERICA/NEW_YORK,1153,0,142
7028312,DL,CHS,ATL,29-JUL-07 06.00.00.000000000 AM AMERICA/NEW_YORK,335,29-JUL-07 07.01.00.000000000 AM AMERICA/NEW_YORK,396,0,142
6849676,YV,ORD,ATL,29-JUL-07 07.40.00.000000000 PM AMERICA/CHICAGO,1215,29-JUL-07 10.49.00.000000000 PM AMERICA/NEW_YORK,1344,0,66
7043728,EV,GSP,ATL,29-JUL-07 06.00.00.000000000 AM AMERICA/NEW_YORK,335,29-JUL-07 06.52.00.000000000 AM AMERICA/NEW_YORK,387,0,50
7039469,EV,ATL,SWF,29-JUL-07 02.48.00.000000000 PM AMERICA/NEW_YORK,863,29-JUL-07 05.09.00.000000000 PM AMERICA/NEW_YORK,1004,0,50
7043758,EV,ALB,ATL,29-JUL-07 07.30.00.000000000 AM AMERICA/NEW_YORK,425,29-JUL-07 09.58.00.000000000 AM AMERICA/NEW_YORK,573,0,70
7044566,EV,GSP,ATL,29-JUL-07 11.11.00.000000000 AM AMERICA/NEW_YORK,646,29-JUL-07 12.11.00.000000000 PM AMERICA/NEW_YORK,706,0,50
7049824,EV,FLO,ATL,29-JUL-07 01.51.00.000000000 PM AMERICA/NEW_YORK,806,29-JUL-07 03.01.00.000000000 PM AMERICA/NEW_YORK,876,0,50
7088356,FL,ATL,PHL,29-JUL-07 05.16.00.000000000 PM AMERICA/NEW_YORK,1011,29-JUL-07 07.24.00.000000000 PM AMERICA/NEW_YORK,1139,1,117
7088364,FL,ATL,PIT,29-JUL-07 04.44.00.000000000 PM AMERICA/NEW_YORK,979,29-JUL-07 06.26.00.000000000 PM AMERICA/NEW_YORK,1081,0,117
7055672,EV,ATL,MLI,29-JUL-07 09.51.00.000000000 AM AMERICA/NEW_YORK,566,29-JUL-07 10.53.00.000000000 AM AMERICA/CHICAGO,688,0,50
7042813,EV,AGS,ATL,29-JUL-07 06.58.00.000000000 PM AMERICA/NEW_YORK,1113,29-JUL-07 07.58.00.000000000 PM AMERICA/NEW_YORK,1173,0,40
7088164,FL,ATL,BOS,29-JUL-07 09.15.00.000000000 AM AMERICA/NEW_YORK,530,29-JUL-07 11.53.00.000000000 AM AMERICA/NEW_YORK,688,0,117
7088210,FL,ATL,DFW,29-JUL-07 11.05.00.000000000 AM AMERICA/NEW_YORK,640,29-JUL-07 12.28.00.000000000 PM AMERICA/CHICAGO,783,0,137
7088373,FL,ATL,RDU,29-JUL-07 01.57.00.000000000 PM AMERICA/NEW_YORK,812,29-JUL-07 03.13.00.000000000 PM AMERICA/NEW_YORK,888,0,118
7088393,FL,ATL,SAV,29-JUL-07 05.55.00.000000000 PM AMERICA/NEW_YORK,1050,29-JUL-07 07.00.00.000000000 PM AMERICA/NEW_YORK,1115,0,117
7088409,FL,ATL,SWF,29-JUL-07 06.12.00.000000000 PM AMERICA/NEW_YORK,1067,29-JUL-07 08.32.00.000000000 PM AMERICA/NEW_YORK,1207,0,117
6984823,US,PHX,ATL,29-JUL-07 11.49.00.000000000 AM US/ARIZONA,864,29-JUL-07 06.35.00.000000000 PM AMERICA/NEW_YORK,1090,0,150
7028214,DL,ATL,PHX,29-JUL-07 10.50.00.000000000 AM AMERICA/NEW_YORK,625,29-JUL-07 11.44.00.000000000 AM US/ARIZONA,859,0,183
7028277,DL,LGA,ATL,29-JUL-07 02.59.00.000000000 PM AMERICA/NEW_YORK,874,29-JUL-07 05.37.00.000000000 PM AMERICA/NEW_YORK,1032,0,183
7051615,EV,ATL,PFN,29-JUL-07 08.13.00.000000000 AM AMERICA/NEW_YORK,468,29-JUL-07 08.37.00.000000000 AM AMERICA/CHICAGO,552,0,66
7053192,EV,SHV,ATL,29-JUL-07 05.48.00.000000000 PM AMERICA/CHICAGO,1103,29-JUL-07 08.36.00.000000000 PM AMERICA/NEW_YORK,1211,0,40
7051037,EV,MYR,ATL,29-JUL-07 06.45.00.000000000 PM AMERICA/NEW_YORK,1100,29-JUL-07 08.32.00.000000000 PM AMERICA/NEW_YORK,1207,0,66
7033134,EV,ATL,MYR,29-JUL-07 08.20.00.000000000 PM AMERICA/NEW_YORK,1195,29-JUL-07 10.09.00.000000000 PM AMERICA/NEW_YORK,1304,0,66
7048175,EV,ATL,TYS,29-JUL-07 03.53.00.000000000 PM AMERICA/NEW_YORK,928,29-JUL-07 04.55.00.000000000 PM AMERICA/NEW_YORK,990,0,70
7054393,EV,ATL,SBN,29-JUL-07 10.30.00.000000000 AM AMERICA/NEW_YORK,605,29-JUL-07 12.23.00.000000000 PM AMERICA/NEW_YORK,718,0,50
7028066,DL,LAS,ATL,29-JUL-07 08.10.00.000000000 AM AMERICA/LOS_ANGELES,645,29-JUL-07 03.11.00.000000000 PM AMERICA/NEW_YORK,886,0,252
7028069,DL,ATL,PHX,29-JUL-07 04.03.00.000000000 PM AMERICA/NEW_YORK,938,29-JUL-07 05.01.00.000000000 PM US/ARIZONA,1176,0,186
7028121,DL,ATL,DCA,29-JUL-07 05.20.00.000000000 PM AMERICA/NEW_YORK,1015,29-JUL-07 06.59.00.000000000 PM AMERICA/NEW_YORK,1114,0,142
7028236,DL,ATL,CHS,29-JUL-07 09.34.00.000000000 AM AMERICA/NEW_YORK,549,29-JUL-07 10.42.00.000000000 AM AMERICA/NEW_YORK,617,0,142
7028958,DL,ATL,MCI,29-JUL-07 11.23.00.000000000 AM AMERICA/NEW_YORK,658,29-JUL-07 12.33.00.000000000 PM AMERICA/CHICAGO,788,0,142
7028267,DL,MCO,ATL,29-JUL-07 09.30.00.000000000 AM AMERICA/NEW_YORK,545,29-JUL-07 10.55.00.000000000 AM AMERICA/NEW_YORK,630,0,183
7032888,EV,ATL,DHN,29-JUL-07 07.25.00.000000000 PM AMERICA/NEW_YORK,1140,29-JUL-07 07.25.00.000000000 PM AMERICA/CHICAGO,1200,0,40
7039891,EV,ATL,LEX,29-JUL-07 10.05.00.000000000 AM AMERICA/NEW_YORK,580,29-JUL-07 11.35.00.000000000 AM AMERICA/NEW_YORK,670,0,50
7028436,DL,MLB,ATL,29-JUL-07 03.05.00.000000000 PM AMERICA/NEW_YORK,880,29-JUL-07 04.39.00.000000000 PM AMERICA/NEW_YORK,974,0,142
7028437,DL,ATL,BOS,29-JUL-07 05.30.00.000000000 PM AMERICA/NEW_YORK,1025,29-JUL-07 08.14.00.000000000 PM AMERICA/NEW_YORK,1189,0,142
7028568,DL,PHX,ATL,29-JUL-07 10.05.00.000000000 AM US/ARIZONA,760,29-JUL-07 05.00.00.000000000 PM AMERICA/NEW_YORK,995,0,183
7028614,DL,ATL,AUS,29-JUL-07 04.23.00.000000000 PM AMERICA/NEW_YORK,958,29-JUL-07 05.42.00.000000000 PM AMERICA/CHICAGO,1097,0,142
7028714,DL,ATL,ORD,29-JUL-07 08.05.00.000000000 AM AMERICA/NEW_YORK,460,29-JUL-07 09.10.00.000000000 AM AMERICA/CHICAGO,585,0,142
7028731,DL,DAB,ATL,29-JUL-07 04.23.00.000000000 PM AMERICA/NEW_YORK,958,29-JUL-07 05.47.00.000000000 PM AMERICA/NEW_YORK,1042,0,142
7057705,EV,ATL,DAB,29-JUL-07 04.10.00.000000000 PM AMERICA/NEW_YORK,945,29-JUL-07 05.29.00.000000000 PM AMERICA/NEW_YORK,1024,0,70
7054363,EV,TUL,ATL,29-JUL-07 12.34.00.000000000 PM AMERICA/CHICAGO,789,29-JUL-07 03.41.00.000000000 PM AMERICA/NEW_YORK,916,0,50
7035256,EV,ATL,AVL,29-JUL-07 04.16.00.000000000 PM AMERICA/NEW_YORK,951,29-JUL-07 05.29.00.000000000 PM AMERICA/NEW_YORK,1024,0,66
7051703,EV,ATL,DHN,29-JUL-07 01.29.00.000000000 PM AMERICA/NEW_YORK,784,29-JUL-07 01.25.00.000000000 PM AMERICA/CHICAGO,840,0,40
7044212,EV,ROC,ATL,29-JUL-07 09.50.00.000000000 AM AMERICA/NEW_YORK,565,29-JUL-07 12.08.00.000000000 PM AMERICA/NEW_YORK,703,0,40
7088530,FL,DAY,ATL,29-JUL-07 02.44.00.000000000 PM AMERICA/NEW_YORK,859,29-JUL-07 04.18.00.000000000 PM AMERICA/NEW_YORK,953,0,117
7042388,EV,MFE,ATL,29-JUL-07 01.04.00.000000000 PM AMERICA/CHICAGO,819,29-JUL-07 04.40.00.000000000 PM AMERICA/NEW_YORK,975,0,50
7041189,EV,ATL,MLI,29-JUL-07 03.50.00.000000000 PM AMERICA/NEW_YORK,925,29-JUL-07 04.51.00.000000000 PM AMERICA/CHICAGO,1046,0,50
7088848,FL,RDU,ATL,29-JUL-07 06.05.00.000000000 AM AMERICA/NEW_YORK,340,29-JUL-07 07.28.00.000000000 AM AMERICA/NEW_YORK,423,0,117
7088212,FL,ATL,DFW,29-JUL-07 03.39.00.000000000 PM AMERICA/NEW_YORK,914,29-JUL-07 04.55.00.000000000 PM AMERICA/CHICAGO,1050,0,137
7088887,FL,SFO,ATL,29-JUL-07 09.24.00.000000000 PM AMERICA/LOS_ANGELES,1439,30-JUL-07 05.13.00.000000000 AM AMERICA/NEW_YORK,1728,0,137
7056243,EV,BNA,ATL,29-JUL-07 11.45.00.000000000 AM AMERICA/CHICAGO,740,29-JUL-07 01.50.00.000000000 PM AMERICA/NEW_YORK,805,0,50
7051388,EV,DAY,ATL,29-JUL-07 04.55.00.000000000 PM AMERICA/NEW_YORK,990,29-JUL-07 06.47.00.000000000 PM AMERICA/NEW_YORK,1102,0,47
7047507,EV,ATL,JAN,29-JUL-07 09.35.00.000000000 PM AMERICA/NEW_YORK,1270,29-JUL-07 09.51.00.000000000 PM AMERICA/CHICAGO,1346,1,50
7088890,FL,SRQ,ATL,29-JUL-07 11.10.00.000000000 AM AMERICA/NEW_YORK,645,29-JUL-07 12.43.00.000000000 PM AMERICA/NEW_YORK,738,0,117
7088270,FL,ATL,LAS,29-JUL-07 11.40.00.000000000 AM AMERICA/NEW_YORK,675,29-JUL-07 12.52.00.000000000 PM AMERICA/LOS_ANGELES,927,0,137
6872893,OH,SGF,ATL,29-JUL-07 09.34.00.000000000 AM AMERICA/CHICAGO,609,29-JUL-07 12.24.00.000000000 PM AMERICA/NEW_YORK,719,0,50
7028643,DL,ATL,SDF,29-JUL-07 02.45.00.000000000 PM AMERICA/NEW_YORK,860,29-JUL-07 04.02.00.000000000 PM AMERICA/NEW_YORK,937,0,142
7028706,DL,EWR,ATL,29-JUL-07 11.25.00.000000000 AM AMERICA/NEW_YORK,660,29-JUL-07 01.40.00.000000000 PM AMERICA/NEW_YORK,795,0,142
7028101,DL,ATL,LAX,29-JUL-07 05.35.00.000000000 PM AMERICA/NEW_YORK,1030,29-JUL-07 07.23.00.000000000 PM AMERICA/LOS_ANGELES,1318,0,277
7028144,DL,ATL,JFK,29-JUL-07 02.30.00.000000000 PM AMERICA/NEW_YORK,845,29-JUL-07 04.56.00.000000000 PM AMERICA/NEW_YORK,991,0,195
7028929,DL,SDF,ATL,29-JUL-07 04.45.00.000000000 PM AMERICA/NEW_YORK,980,29-JUL-07 06.11.00.000000000 PM AMERICA/NEW_YORK,1066,0,142
7028240,DL,ATL,SJU,29-JUL-07 06.40.00.000000000 PM AMERICA/NEW_YORK,1095,29-JUL-07 10.22.00.000000000 PM AMERICA/PUERTO_RICO,1317,0,183
7028996,DL,ATL,RDU,29-JUL-07 03.05.00.000000000 PM AMERICA/NEW_YORK,880,29-JUL-07 04.26.00.000000000 PM AMERICA/NEW_YORK,961,0,186
7038523,EV,LIT,ATL,29-JUL-07 06.31.00.000000000 PM AMERICA/CHICAGO,1146,29-JUL-07 09.06.00.000000000 PM AMERICA/NEW_YORK,1241,0,50
7042873,EV,LFT,ATL,29-JUL-07 11.22.00.000000000 AM AMERICA/CHICAGO,717,29-JUL-07 02.10.00.000000000 PM AMERICA/NEW_YORK,825,0,50
7045705,EV,HHH,ATL,29-JUL-07 06.30.00.000000000 AM AMERICA/NEW_YORK,365,29-JUL-07 07.55.00.000000000 AM AMERICA/NEW_YORK,450,0,66
7037632,EV,FNT,ATL,29-JUL-07 10.46.00.000000000 AM AMERICA/NEW_YORK,621,29-JUL-07 12.52.00.000000000 PM AMERICA/NEW_YORK,747,0,50
7041948,EV,EYW,ATL,29-JUL-07 07.40.00.000000000 AM AMERICA/NEW_YORK,435,29-JUL-07 09.45.00.000000000 AM AMERICA/NEW_YORK,560,0,70
7029113,DL,MCO,ATL,29-JUL-07 12.50.00.000000000 PM AMERICA/NEW_YORK,745,29-JUL-07 02.17.00.000000000 PM AMERICA/NEW_YORK,832,0,142
7029021,DL,MEM,ATL,29-JUL-07 02.50.00.000000000 PM AMERICA/CHICAGO,925,29-JUL-07 05.14.00.000000000 PM AMERICA/NEW_YORK,1009,0,142
7028344,DL,JAX,ATL,29-JUL-07 09.04.00.000000000 AM AMERICA/NEW_YORK,519,29-JUL-07 10.10.00.000000000 AM AMERICA/NEW_YORK,585,0,180
7028368,DL,PBI,ATL,29-JUL-07 10.30.00.000000000 AM AMERICA/NEW_YORK,605,29-JUL-07 12.13.00.000000000 PM AMERICA/NEW_YORK,708,0,142
7050633,EV,ATL,LIT,29-JUL-07 09.22.00.000000000 PM AMERICA/NEW_YORK,1257,29-JUL-07 10.05.00.000000000 PM AMERICA/CHICAGO,1360,1,50
7049968,EV,ATL,BTR,29-JUL-07 11.42.00.000000000 AM AMERICA/NEW_YORK,677,29-JUL-07 12.09.00.000000000 PM AMERICA/CHICAGO,764,0,40
7053763,EV,OAJ,ATL,29-JUL-07 02.35.00.000000000 PM AMERICA/NEW_YORK,850,29-JUL-07 04.12.00.000000000 PM AMERICA/NEW_YORK,947,0,40
7055212,EV,ATL,CLE,29-JUL-07 07.15.00.000000000 AM AMERICA/NEW_YORK,410,29-JUL-07 08.56.00.000000000 AM AMERICA/NEW_YORK,511,0,50
7038862,EV,TRI,ATL,29-JUL-07 11.42.00.000000000 AM AMERICA/NEW_YORK,677,29-JUL-07 12.45.00.000000000 PM AMERICA/NEW_YORK,740,0,40
7088188,FL,ATL,CLT,29-JUL-07 10.05.00.000000000 AM AMERICA/NEW_YORK,580,29-JUL-07 11.18.00.000000000 AM AMERICA/NEW_YORK,653,0,117
7088884,FL,SFO,ATL,29-JUL-07 07.00.00.000000000 AM AMERICA/LOS_ANGELES,575,29-JUL-07 02.49.00.000000000 PM AMERICA/NEW_YORK,864,0,137
7088906,FL,TPA,ATL,29-JUL-07 08.15.00.000000000 AM AMERICA/NEW_YORK,470,29-JUL-07 09.46.00.000000000 AM AMERICA/NEW_YORK,561,0,137
7088286,FL,ATL,LGA,29-JUL-07 03.00.00.000000000 PM AMERICA/NEW_YORK,875,29-JUL-07 05.12.00.000000000 PM AMERICA/NEW_YORK,1007,0,137
7088391,FL,ATL,SAV,29-JUL-07 12.20.00.000000000 PM AMERICA/NEW_YORK,715,29-JUL-07 01.27.00.000000000 PM AMERICA/NEW_YORK,782,0,117
7057156,EV,ATL,STL,29-JUL-07 08.45.00.000000000 AM AMERICA/NEW_YORK,500,29-JUL-07 09.33.00.000000000 AM AMERICA/CHICAGO,608,0,50
7048917,EV,ATL,AGS,29-JUL-07 10.13.00.000000000 AM AMERICA/NEW_YORK,588,29-JUL-07 11.15.00.000000000 AM AMERICA/NEW_YORK,650,0,50
7056067,EV,ATL,TLH,29-JUL-07 12.08.00.000000000 PM AMERICA/NEW_YORK,703,29-JUL-07 01.23.00.000000000 PM AMERICA/NEW_YORK,778,0,66
7054660,EV,ATL,EWR,29-JUL-07 06.30.00.000000000 PM AMERICA/NEW_YORK,1085,29-JUL-07 08.50.00.000000000 PM AMERICA/NEW_YORK,1225,0,70
